기간	컬럼1	컬럼2	합계	합계	합계	합계	합계	농업 임업 및 어업	농업 임업 및 어업	광업	광업	제조업	제조업	전기 가스 증기 및 수도사업	전기 가스 증기 및 수도사업	하수 · 폐기물 처리 원료재생 및 환경복원업	하수 · 폐기물 처리 원료재생 및 환경복원업	건설업	건설업	도매 및 소매업	도매 및 소매업	운수업	운수업	숙박 및 음식점업	숙박 및 음식점업	출판 영상 방송통신 및 정보서비스업	출판 영상 방송통신 및 정보서비스업	금융 및 보험업	금융 및 보험업	부동산업 및 임대업	부동산업 및 임대업	전문 과학 및 기술 서비스업	전문 과학 및 기술 서비스업	사업시설관리 및 사업지원 서비스업	사업시설관리 및 사업지원 서비스업	공공행정 국방 및 사회보장 행정	공공행정 국방 및 사회보장 행정	교육 서비스업	교육 서비스업	보건업 및 사회복지 서비스업	보건업 및 사회복지 서비스업	예술 스포츠 및 여가관련 서비스업	예술 스포츠 및 여가관련 서비스업	협회 및 단체 수리  및 기타 개인 서비스업	협회 및 단체 수리  및 기타 개인 서비스업
2008	종로구	이화동	950	295	12,928	6,080	6,848	-	-	-	-	63	253	-	-	-	-	6	59	166	1,376	36	50	305	1,523	48	934	10	123	30	84	52	1,075	7	28	4	158	39	1,129	23	5,302	82	426	79	408
2008	종로구	혜화동	1,188	496	5,690	2,751	2,939	-	-	-	-	21	228	-	-	-	-	16	165	241	836	28	49	466	1,786	33	470	8	74	51	114	30	344	19	81	2	80	47	643	34	159	96	408	96	253
2008	종로구	명륜3가동	287	94	2,206	1,656	550	-	-	-	-	6	10	-	-	-	-	5	5	61	106	28	59	97	207	6	24	2	18	8	15	3	9	5	14	1	15	22	1,623	1	3	15	30	27	68
2008	종로구	창신1동	2,151	596	6,577	3,296	3,281	-	-	-	-	290	640	-	-	-	-	3	16	1,231	2,687	45	180	241	655	8	32	42	859	56	185	14	40	14	523	1	20	18	171	29	176	40	84	119	309
2008	종로구	창신2동	932	280	2,077	1,009	1,068	-	-	-	-	395	949	-	-	-	-	6	6	160	288	56	78	132	303	-	-	5	89	30	43	7	7	7	20	1	11	18	45	16	91	24	44	75	103
2008	종로구	창신3동	214	66	680	363	317	-	-	-	-	26	76	-	-	-	-	6	16	33	71	52	103	23	64	1	4	1	8	19	77	2	10	1	1	1	18	13	119	7	50	4	10	25	53
2008	종로구	숭인1동	453	146	1,610	681	929	-	-	-	-	99	391	-	-	-	-	3	8	121	388	33	120	65	257	4	13	1	11	20	80	8	29	4	5	1	15	17	66	18	95	8	21	51	111
2008	종로구	숭인2동	1,698	449	6,889	3,289	3,600	-	-	-	-	168	510	-	-	-	-	25	272	733	1,696	62	119	297	768	19	772	44	1,089	86	210	26	114	16	90	3	39	37	504	24	111	54	405	104	190
2008	종로구	청운효자동	721	285	4,410	2,710	1,700	-	-	-	-	46	136	-	-	-	-	17	74	207	499	55	101	97	274	12	132	7	94	43	72	23	185	8	35	9	1,223	49	661	25	249	15	395	108	280
2008	중구	소계	61,180	20,685	353,342	201,542	151,800	1	43	2	18	9,432	30,478	4	547	6	113	429	12,296	33,194	92,274	1,702	15,112	5,494	28,299	688	19,798	1,190	53,895	1,335	7,846	2,644	27,357	1,078	30,314	71	7,231	448	7,030	594	9,666	625	3,461	2,243	7,564
2008	중구	소공동	3,534	751	64,629	38,535	26,094	-	-	-	-	137	554	-	-	1	18	36	3,433	803	7,867	381	6,885	654	5,675	85	3,524	245	16,258	132	1,200	501	6,871	257	7,621	8	2,366	29	772	55	357	53	340	157	888
2008	중구	회현동	9,296	4,220	43,198	23,478	19,720	-	-	-	-	268	1,136	1	63	-	-	29	3,358	7,544	16,730	124	1,796	542	2,860	39	2,070	150	5,970	108	1,088	59	3,138	81	2,495	5	378	20	266	55	263	52	937	219	650
2008	중구	명동	6,701	1,920	83,418	48,743	34,675	-	-	-	-	427	1,438	2	463	-	-	56	1,777	2,251	9,796	301	3,389	1,101	7,800	147	7,244	507	25,002	269	2,067	405	8,403	445	7,152	22	1,562	61	737	154	4,297	92	495	461	1,796
2008	중구	필동	2,567	593	25,355	15,988	9,367	-	-	-	-	829	5,150	-	-	1	27	18	884	368	2,530	40	124	407	1,884	134	2,989	44	891	78	376	392	2,637	38	2,962	7	791	40	2,417	28	1,096	51	177	92	420
2008	중구	장충동	752	206	8,290	5,041	3,249	-	-	2	18	90	588	-	-	-	-	20	873	172	1,473	21	66	160	2,135	27	425	8	94	30	166	62	650	25	559	4	350	13	76	11	57	24	458	83	302
2008	중구	광희동	10,823	3,782	31,858	17,478	14,380	1	43	-	-	2,627	6,763	-	-	-	-	31	197	6,387	12,376	101	793	603	2,070	60	621	76	1,336	127	664	406	2,215	65	1,763	6	969	19	300	29	949	54	222	231	577
2008	중구	을지로동	9,652	1,733	32,388	21,185	11,203	-	-	-	-	3,736	9,656	-	-	-	-	74	447	3,835	10,197	70	405	548	1,687	99	1,344	94	3,094	159	477	589	1,783	83	1,393	3	302	18	87	46	896	66	158	232	462
2008	중구	신당1동	10,763	5,301	29,044	12,324	16,720	-	-	-	-	433	1,801	-	-	1	5	39	289	9,428	22,392	50	174	318	1,144	10	165	13	332	111	574	83	287	20	252	4	305	22	466	29	226	49	194	153	438
2008	중구	신당2동	1,006	309	6,533	3,176	3,357	-	-	-	-	78	393	1	21	-	-	26	165	261	1,168	120	170	165	454	25	264	8	102	61	160	52	753	16	1,902	1	15	35	390	33	273	23	43	101	260
2008	중구	신당3동	784	320	3,153	1,531	1,622	-	-	-	-	34	138	-	-	1	12	12	85	199	669	98	138	135	453	7	24	7	57	56	329	22	83	6	42	3	90	43	181	43	603	27	84	91	165
2008	중구	신당4동	682	197	4,353	2,080	2,273	-	-	-	-	81	355	-	-	-	-	18	354	153	550	116	205	76	192	12	80	5	29	43	133	19	194	9	1,527	1	14	52	418	16	117	22	73	59	112
2008	중구	신당5동	1,023	382	3,429	1,810	1,619	-	-	-	-	169	537	-	-	1	1	25	173	236	587	48	82	263	577	7	17	6	49	37	59	17	79	7	53	2	16	15	248	40	205	39	89	111	657
2008	중구	신당6동	772	202	3,217	1,696	1,521	-	-	-	-	219	1,139	-	-	-	-	19	73	191	813	68	99	76	180	9	57	4	30	33	170	14	48	6	75	1	13	27	181	25	170	18	40	62	129
2008	중구	황학동	1,839	473	4,868	2,659	2,209	-	-	-	-	209	466	-	-	-	-	7	36	1,109	3,006	70	99	239	596	1	2	6	59	38	85	5	20	4	144	2	16	21	40	10	63	24	45	94	191
2008	중구	중림동	986	296	9,609	5,818	3,791	-	-	-	-	95	364	-	-	1	50	19	152	257	2,120	94	687	207	592	26	972	17	592	53	298	18	196	16	2,374	2	44	33	451	20	94	31	106	97	517
2008	용산구	소계	18,711	5,797	105,636	63,397	42,239	1	35	1	8	1,023	3,864	2	10	4	36	357	5,257	7,629	29,255	1,446	3,816	3,158	12,708	297	4,982	217	3,015	1,108	3,572	385	10,381	171	6,505	40	4,466	426	5,196	377	5,164	397	2,005	1,672	5,361
2008	용산구	후암동	808	298	4,097	1,498	2,599	-	-	-	-	70	293	-	-	-	-	17	134	208	655	101	117	120	331	11	40	6	60	72	152	12	106	5	1,300	3	94	38	267	39	221	17	114	89	213
2008	용산구	용산2가동	496	163	3,753	2,469	1,284	-	-	-	-	35	115	-	-	-	-	11	18	115	207	86	118	72	331	6	6	5	31	44	77	1	2	1	1	3	1,953	23	357	12	53	17	379	65	105
2008	용산구	남영동	1,369	532	10,287	6,008	4,279	-	-	1	8	68	273	2	10	1	4	24	872	378	1,724	48	336	399	1,716	40	900	55	1,466	60	207	38	687	27	240	1	13	37	358	35	709	64	307	91	457
2008	용산구	원효로2동	1,036	278	5,172	3,727	1,445	-	-	-	-	22	157	-	-	-	-	24	260	494	2,283	110	163	102	257	15	185	7	76	68	231	13	188	4	267	1	14	40	250	14	59	12	20	110	762
2008	용산구	효창동	436	110	1,938	1,129	809	-	-	-	-	18	77	-	-	-	-	15	155	106	499	101	138	45	109	18	132	2	21	33	56	5	53	2	34	1	14	24	231	20	238	5	9	41	172
2008	용산구	용문동	650	239	1,512	854	658	-	-	-	-	44	132	-	-	-	-	23	91	211	526	90	103	98	198	5	59	2	16	44	67	4	15	1	1	1	14	22	67	17	67	16	39	72	117
2008	용산구	이촌1동	722	329	3,399	1,618	1,781	-	-	-	-	6	13	-	-	-	-	15	33	198	439	39	45	155	701	3	25	23	223	91	487	6	64	3	11	3	75	39	487	41	304	11	74	89	418
2008	용산구	이촌2동	331	101	857	493	364	-	-	-	-	6	11	-	-	-	-	7	12	71	310	95	138	40	92	2	5	2	16	37	86	-	-	-	-	2	33	12	22	7	35	6	15	44	82
2008	용산구	이태원1동	1,335	552	4,163	2,215	1,948	-	-	-	-	70	133	-	-	-	-	11	32	680	1,161	50	79	296	1,854	4	44	24	110	42	103	15	77	10	27	3	103	9	93	11	52	13	30	97	265
2008	용산구	이태원2동	545	201	1,868	1,090	778	-	-	-	-	21	61	-	-	-	-	16	112	126	608	87	99	98	335	1	4	4	20	62	125	7	48	5	67	1	12	15	150	14	62	17	62	71	103
2008	용산구	서빙고동	328	92	3,540	2,336	1,204	-	-	-	-	8	38	-	-	1	2	12	656	78	520	70	262	40	115	8	427	4	28	28	242	4	172	1	10	3	58	16	141	5	438	5	278	45	153
2008	용산구	보광동	820	340	2,175	1,291	884	-	-	-	-	26	49	-	-	1	27	10	20	206	467	113	384	158	323	2	14	5	35	56	100	6	15	3	30	1	15	31	302	30	130	23	44	149	220
2008	용산구	청파동	1,714	580	7,752	4,095	3,657	-	-	-	-	339	1,220	-	-	-	-	30	281	363	1,061	134	172	347	1,105	35	358	9	78	104	208	24	369	18	168	1	15	44	1,556	31	489	37	98	198	574
2008	용산구	원효로1동	1,603	398	9,093	6,441	2,652	-	-	-	-	149	571	-	-	-	-	36	579	701	3,062	86	151	263	720	43	208	5	49	72	235	58	963	12	276	5	1,689	15	172	22	102	34	74	102	242
2008	용산구	한강로동	4,979	1,050	33,511	21,187	12,324	-	-	-	-	105	595	-	-	1	3	52	578	3,324	12,957	106	1,254	534	2,116	79	2,255	48	646	171	878	117	5,834	47	3,409	9	346	30	452	42	817	69	317	245	1,054
2008	용산구	한남동	1,539	534	12,519	6,946	5,573	1	35	-	-	36	126	-	-	-	-	54	1,424	370	2,776	130	257	391	2,405	25	320	16	140	124	318	75	1,788	32	664	2	18	31	291	37	1,388	51	145	164	424
2008	성동구	소계	22,523	6,359	125,207	77,682	47,525	-	-	-	-	4,351	30,463	10	854	23	398	536	4,232	5,995	20,245	2,367	8,279	3,156	8,762	219	2,766	279	2,728	1,029	3,941	465	6,258	160	11,505	38	3,219	717	8,193	523	5,249	578	1,940	2,077	6,175
2008	성동구	왕십리2동	713	239	2,291	1,195	1,096	-	-	-	-	119	475	-	-	-	-	13	21	123	357	120	148	97	224	4	42	5	38	56	197	10	54	6	264	1	13	37	190	22	100	20	44	80	124
2008	성동구	마장동	2,818	722	11,949	8,138	3,811	-	-	-	-	360	1,573	2	187	1	18	51	251	1,475	4,002	260	945	238	672	7	44	11	160	73	270	20	148	10	2,184	5	216	56	440	37	309	29	110	183	420
2008	성동구	사근동	1,056	365	8,560	5,049	3,511	-	-	-	-	54	198	-	-	1	2	12	52	190	475	96	155	387	1,145	18	98	7	56	32	100	36	126	21	135	2	67	41	3,594	21	2,042	56	134	82	181
2008	성동구	행당1동	1,195	446	7,591	4,245	3,346	-	-	-	-	79	233	1	175	-	-	18	417	354	1,112	115	252	258	1,024	7	203	15	144	51	376	13	327	10	24	6	2,094	57	426	48	299	42	182	121	303
2008	성동구	행당2동	542	211	1,933	785	1,148	-	-	-	-	15	42	-	-	-	-	18	60	113	304	103	112	49	188	2	9	5	56	47	193	12	34	4	106	1	17	55	455	38	183	12	24	68	150
2008	성동구	응봉동	389	134	1,086	595	491	-	-	-	-	9	23	-	-	2	4	16	61	62	134	117	157	38	99	2	5	3	20	29	160	2	4	-	-	1	11	35	229	12	56	10	29	51	94
2008	성동구	금호1가동	614	211	1,752	883	869	-	-	-	-	66	202	-	-	-	-	17	73	93	220	130	149	70	175	3	12	4	21	38	169	6	8	2	6	2	37	38	266	33	168	26	75	86	171
2008	성동구	금호4가동	673	230	2,071	1,193	878	-	-	-	-	35	91	1	16	1	2	12	155	145	352	103	327	105	242	1	4	8	78	55	108	9	13	6	17	2	79	31	202	33	133	29	59	97	193
2008	성동구	성수1가1동	1,141	288	6,143	4,467	1,676	-	-	-	-	365	1,504	1	102	-	-	16	171	198	520	189	300	111	241	4	17	4	45	64	161	5	17	5	1,812	1	15	52	434	17	99	25	491	84	214
2008	성동구	성수1가2동	1,584	384	11,766	5,981	5,785	-	-	-	-	447	2,363	-	-	5	71	37	241	334	1,634	164	663	220	699	25	494	8	81	78	211	38	322	7	4,181	2	16	30	152	27	169	42	72	120	397
2008	성동구	성수2가1동	1,767	509	7,484	4,930	2,554	-	-	-	-	490	3,126	1	22	-	-	30	151	404	1,232	193	469	264	630	3	145	5	56	62	124	10	100	12	169	3	103	33	335	39	177	59	212	159	433
2008	성동구	성수2가3동	3,618	744	35,518	23,942	11,576	-	-	-	-	1,398	16,858	2	11	4	25	101	1,236	835	4,913	126	1,912	379	1,057	89	1,383	25	269	108	417	153	3,802	32	1,236	2	77	37	188	29	168	78	145	220	1,821
2008	성동구	송정동	703	174	2,500	1,467	1,033	-	-	-	-	118	547	-	-	2	4	37	247	158	338	110	167	70	152	2	8	2	15	26	43	53	240	6	11	3	298	14	66	14	151	12	24	76	189
2008	성동구	용답동	2,009	499	10,911	7,247	3,664	-	-	-	-	187	1,031	2	341	6	270	44	331	682	2,510	166	1,968	259	673	16	97	144	875	82	244	33	559	20	717	2	48	47	264	39	289	49	110	231	584
2008	성동구	왕십리도선동	1,795	463	8,465	5,017	3,448	-	-	-	-	449	1,624	-	-	-	-	43	411	435	1,267	109	226	310	849	28	149	20	717	73	824	38	396	15	633	3	94	44	304	39	518	47	82	142	371
2008	성동구	금호2.3가동	1,054	433	2,442	1,118	1,324	-	-	-	-	108	348	-	-	-	-	21	73	250	468	158	205	195	414	1	5	6	47	60	102	5	25	2	5	1	17	50	220	42	224	19	51	136	238
2008	성동구	옥수동	852	307	2,745	1,430	1,315	-	-	-	-	52	225	-	-	1	2	50	281	144	407	108	124	106	278	7	51	7	50	95	242	22	83	2	5	1	17	60	428	33	164	23	96	141	292
2008	광진구	소계	23,891	8,250	104,674	58,693	45,981	-	-	-	-	1,847	9,358	7	163	10	94	654	4,609	6,273	17,955	2,537	6,502	4,398	14,834	250	3,704	198	2,451	1,190	3,622	659	5,248	308	5,634	37	3,032	1,134	11,904	691	6,181	1,018	3,385	2,680	5,998
2008	광진구	화양동	2,286	851	13,006	7,087	5,919	-	-	-	-	81	339	-	-	1	19	28	158	460	1,358	92	314	846	3,140	40	203	11	126	96	262	52	413	45	700	2	84	76	2,985	48	1,762	189	491	219	652
2008	광진구	군자동	1,585	544	7,097	4,061	3,036	-	-	-	-	169	729	1	1	-	-	51	302	359	943	134	500	320	881	19	103	10	132	75	138	46	359	30	199	1	19	69	2,151	46	240	69	108	186	292
2008	광진구	중곡1동	1,576	507	6,133	3,668	2,465	-	-	-	-	271	1,729	-	-	1	1	36	212	426	1,312	156	567	269	643	9	77	11	102	54	92	26	334	15	91	2	82	43	121	38	198	57	140	162	432
2008	광진구	중곡2동	1,608	550	6,203	3,038	3,165	-	-	-	-	170	888	-	-	-	-	53	249	388	1,253	177	314	234	537	13	123	15	150	83	165	43	243	25	980	3	25	83	454	61	388	56	93	204	341
2008	광진구	중곡3동	1,324	471	4,232	2,209	2,023	-	-	-	-	205	978	-	-	-	-	26	104	268	647	193	471	226	467	2	4	2	19	53	88	11	59	7	70	1	15	62	255	52	647	52	98	164	310
2008	광진구	중곡4동	1,474	500	4,377	2,291	2,086	-	-	-	-	163	778	-	-	2	43	32	141	331	787	284	423	188	421	2	8	6	55	50	100	14	52	13	31	3	39	81	701	55	265	59	123	191	410
2008	광진구	능동	631	199	3,766	2,234	1,532	-	-	-	-	46	263	-	-	-	-	22	241	163	804	66	93	90	306	13	118	7	295	34	84	28	205	12	390	3	58	29	453	19	108	41	245	58	103
2008	광진구	구의1동	1,850	645	6,403	3,761	2,642	-	-	-	-	108	378	1	24	-	-	47	263	389	1,197	126	187	386	976	35	192	25	264	112	252	165	724	27	268	6	497	63	409	43	241	101	176	216	355
2008	광진구	구의2동	1,326	452	4,567	2,551	2,016	-	-	-	-	104	584	1	94	-	-	44	190	331	935	215	476	214	578	8	57	7	81	55	103	20	220	5	35	1	19	63	386	40	320	46	90	172	399
2008	광진구	구의3동	2,709	854	13,261	8,344	4,917	-	-	-	-	52	437	1	8	2	5	66	819	1,327	3,521	152	917	376	1,289	44	1,375	27	212	109	671	57	1,531	28	423	3	137	131	735	58	340	64	134	212	707
2008	광진구	광장동	1,175	434	8,930	5,164	3,766	-	-	-	-	47	215	1	8	2	5	76	543	276	973	67	83	192	2,470	13	203	21	373	99	714	67	414	28	212	2	95	99	1,069	39	166	37	1,081	109	306
2008	광진구	자양1동	1,732	601	8,114	4,178	3,936	-	-	-	-	124	632	-	-	1	18	57	478	496	1,273	183	346	246	612	19	169	17	248	86	198	48	278	26	1,044	2	911	71	437	65	822	62	133	229	515
2008	광진구	자양2동	1,423	453	7,453	4,120	3,333	-	-	-	-	71	352	1	6	1	3	57	496	272	813	251	396	207	594	20	938	12	150	89	250	41	193	17	790	4	990	103	841	40	203	56	105	181	333
2008	광진구	자양3동	1,123	403	4,688	2,395	2,293	-	-	-	-	44	179	-	-	-	-	16	87	198	682	236	606	195	955	5	101	16	180	92	285	11	64	9	240	2	43	97	618	33	192	24	79	145	377
2008	광진구	자양4동	2,069	786	6,444	3,592	2,852	-	-	-	-	192	877	1	22	-	-	43	326	589	1,457	205	809	409	965	8	33	11	64	103	220	30	159	21	161	2	18	64	289	54	289	105	289	232	466
2008	동대문구	소계	28,704	9,743	120,123	67,195	52,928	-	-	1	8	2,905	13,456	1	21	17	128	671	4,851	10,468	27,734	1,821	5,362	5,141	13,072	157	1,662	303	4,913	1,254	4,151	435	8,743	205	5,407	60	2,072	863	11,444	797	9,165	794	2,257	2,811	5,677
2008	동대문구	신설동	2,149	573	15,326	8,829	6,497	-	-	-	-	343	1,395	-	-	1	3	59	671	822	3,056	36	141	352	998	30	491	66	1,128	110	407	75	2,964	21	1,644	4	92	37	1,314	21	245	42	462	130	315
2008	동대문구	제기1동	2,897	1,192	5,967	3,354	2,613	-	-	-	-	145	305	-	-	-	-	30	64	1,985	3,852	47	73	387	719	2	6	12	103	45	135	11	39	8	12	2	21	24	225	35	140	16	27	148	246
2008	동대문구	제기2동	1,850	541	5,913	3,499	2,414	-	-	-	-	241	559	1	21	1	2	29	98	842	2,245	50	143	225	550	7	101	20	317	81	188	17	302	19	314	2	41	28	187	128	438	26	45	133	362
2008	동대문구	전농1동	519	199	1,522	959	563	-	-	-	-	34	105	-	-	1	2	13	50	134	293	45	213	110	166	-	-	2	22	39	92	6	76	2	2	3	104	17	120	15	112	16	30	82	135
2008	동대문구	전농3동	676	268	2,216	984	1,232	-	-	-	-	33	115	-	-	-	-	11	23	156	342	93	95	110	304	1	5	4	39	36	121	7	16	4	7	2	102	65	638	32	131	25	75	97	203
2008	동대문구	답십리1동	429	151	1,124	619	505	-	-	-	-	54	210	-	-	-	-	11	23	97	189	29	43	79	184	1	7	2	21	29	47	2	3	1	2	2	74	25	101	10	80	18	29	69	111
2008	동대문구	답십리2동	604	227	1,561	743	818	-	-	-	-	70	201	-	-	-	-	26	50	152	410	71	86	81	170	1	7	3	20	36	185	3	11	1	2	1	12	27	117	34	140	19	29	79	121
2008	동대문구	답십리4동	1,346	308	3,603	2,517	1,086	-	-	-	-	103	377	-	-	1	2	33	182	694	1,524	119	165	132	312	3	4	3	24	43	294	13	63	11	154	3	23	39	164	15	60	25	84	109	171
2008	동대문구	장안1동	2,511	751	12,512	6,435	6,077	-	-	-	-	494	3,439	-	-	-	-	78	768	868	2,806	116	188	376	932	11	261	35	1,158	82	229	41	434	15	938	4	117	40	321	42	330	70	107	239	484
2008	동대문구	장안2동	1,292	471	5,550	2,890	2,660	-	-	1	8	118	775	-	-	4	51	24	120	396	1,481	129	429	240	979	4	34	7	59	70	143	14	58	2	48	2	95	65	528	49	378	52	141	115	223
2008	동대문구	장안3동	1,292	361	6,613	4,516	2,097	-	-	-	-	204	1,031	-	-	1	17	27	397	326	1,073	133	973	207	592	4	18	18	285	67	693	21	156	13	171	6	251	36	246	27	150	32	220	170	340
2008	동대문구	장안4동	1,316	454	4,218	2,136	2,082	-	-	-	-	181	1,079	-	-	1	4	33	116	326	932	154	253	240	521	5	26	4	33	51	85	15	30	4	26	1	12	52	293	39	329	60	124	150	355
2008	동대문구	회기동	882	404	8,567	4,235	4,332	-	-	-	-	24	58	-	-	-	-	18	55	231	534	27	34	356	1,176	9	98	8	59	21	65	8	202	11	37	2	14	37	3,247	15	2,730	48	105	67	153
2008	동대문구	휘경1동	1,007	332	3,625	1,929	1,696	-	-	-	-	72	325	-	-	1	2	28	184	259	665	127	223	209	541	6	21	4	35	53	171	10	46	12	861	1	19	43	114	24	102	35	84	123	232
2008	동대문구	휘경2동	655	249	3,577	1,786	1,791	-	-	-	-	42	421	-	-	1	3	16	71	150	365	84	101	114	249	1	3	2	13	48	136	4	5	7	94	5	122	53	1,096	28	735	18	36	82	127
2008	동대문구	이문1동	570	234	1,276	654	622	-	-	-	-	12	18	-	-	1	2	18	27	140	258	54	63	106	266	2	8	5	60	34	58	4	7	5	10	2	80	19	56	22	119	42	86	104	158
2008	동대문구	이문2동	802	334	2,784	1,484	1,300	-	-	-	-	19	47	-	-	-	-	20	93	161	307	54	67	253	613	4	13	5	50	55	86	6	8	14	21	2	14	40	1,110	25	107	38	72	106	176
2008	동대문구	이문3동	678	265	1,679	886	793	-	-	-	-	31	117	-	-	-	-	16	31	135	253	105	341	147	278	2	3	2	12	42	97	4	17	1	1	2	14	46	219	33	127	15	25	97	144
2008	동대문구	용두동	2,769	877	12,168	7,280	4,888	-	-	-	-	404	1,571	-	-	2	3	74	643	1,142	3,420	84	214	418	920	39	196	41	289	98	304	64	2,488	24	397	5	105	37	270	55	806	44	94	238	448
2008	동대문구	전농2동	1,342	474	5,392	2,915	2,477	-	-	-	-	102	340	-	-	-	-	34	133	369	1,219	81	835	395	1,174	5	79	8	75	61	86	16	62	5	11	1	1	36	196	32	778	52	127	145	276
2008	동대문구	답십리3동	1,446	428	7,402	4,676	2,726	-	-	-	-	103	787	-	-	-	-	54	956	595	1,471	83	551	218	527	7	23	25	576	81	267	29	306	11	616	3	16	33	261	41	425	32	51	131	569
2008	동대문구	청량리동	1,672	650	7,528	3,869	3,659	-	-	-	-	76	181	-	-	2	37	19	96	488	1,039	100	131	386	901	13	258	27	535	72	262	65	1,450	14	39	5	743	64	621	75	703	69	204	197	328
