기간	자치구	합계	합계	합계	합계	농업및임업	농업및임업	농업및임업	농업및임업	어업	어업	어업	어업	광업	광업	광업	광업	제조업	제조업	제조업	제조업	전기가스수도사업	전기가스수도사업	전기가스수도사업	전기가스수도사업	건설업	건설업	건설업	건설업	도소매업	도소매업	도소매업	도소매업	숙박및음식점업	숙박및음식점업	숙박및음식점업	숙박및음식점업	운수업	운수업	운수업	운수업	통신업	통신업	통신업	통신업	금융및보험업	금융및보험업	금융및보험업	금융및보험업	부동산업및임대업	부동산업및임대업	부동산업및임대업	부동산업및임대업	사업서비스업	사업서비스업	사업서비스업	사업서비스업	공공행정국방및사회보장행정	공공행정국방및사회보장행정	공공행정국방및사회보장행정	공공행정국방및사회보장행정	교육서비스업	교육서비스업	교육서비스업	교육서비스업	보건및사회복지사업	보건및사회복지사업	보건및사회복지사업	보건및사회복지사업	오락문화및운동관련서비스업	오락문화및운동관련서비스업	오락문화및운동관련서비스업	오락문화및운동관련서비스업	기타공공및개인서비스업	기타공공및개인서비스업	기타공공및개인서비스업	기타공공및개인서비스업
2003	성북구	24,844	89,302	48,801	40,501	-	-	-	-	-	-	-	-	-	-	-	-	2,459	11,794	-	-	6	67	-	-	486	2,509	-	-	6,015	14,938	-	-	4,961	12,335	-	-	3,606	6,753	-	-	60	724	-	-	166	1,991	-	-	1,249	2,672	-	-	473	6,028	-	-	68	3,133	-	-	836	13,000	-	-	624	4,667	-	-	999	2,436	-	-	2,836	6,255	-	-
2003	강북구	19,919	61,255	32,098	29,157	-	-	-	-	-	-	-	-	-	-	-	-	1,581	7,052	-	-	6	242	-	-	380	1,290	-	-	4,741	10,696	-	-	4,355	10,457	-	-	3,044	6,570	-	-	35	603	-	-	182	3,289	-	-	879	1,891	-	-	334	1,917	-	-	43	2,550	-	-	634	4,594	-	-	523	3,022	-	-	940	2,405	-	-	2,242	4,677	-	-
2003	도봉구	17,431	58,964	33,971	24,993	-	-	-	-	-	-	-	-	1	8	-	-	1,132	6,374	-	-	5	183	-	-	366	1,526	-	-	3,702	11,131	-	-	2,893	6,981	-	-	4,305	10,027	-	-	38	391	-	-	92	1,067	-	-	890	2,991	-	-	224	998	-	-	38	2,007	-	-	796	6,738	-	-	431	2,648	-	-	689	1,618	-	-	1,829	4,276	-	-
2003	노원구	24,775	95,955	51,323	44,632	-	-	-	-	-	-	-	-	-	-	-	-	1,033	5,601	-	-	10	488	-	-	375	1,430	-	-	4,564	14,402	-	-	4,043	12,226	-	-	6,807	12,341	-	-	45	729	-	-	219	4,407	-	-	1,443	6,427	-	-	419	2,202	-	-	54	3,062	-	-	1,335	16,103	-	-	918	8,034	-	-	1,068	2,828	-	-	2,442	5,675	-	-
2003	은평구	23,305	71,563	38,299	33,264	1	12	-	-	-	-	-	-	1	2	-	-	1,265	5,170	-	-	4	117	-	-	511	2,537	-	-	5,852	14,803	-	-	4,406	10,577	-	-	4,322	7,898	-	-	28	558	-	-	181	2,957	-	-	1,044	1,957	-	-	342	2,026	-	-	55	3,550	-	-	1,004	7,448	-	-	649	4,254	-	-	987	2,263	-	-	2,653	5,434	-	-
2003	서대문구	22,499	89,920	47,682	42,238	-	-	-	-	-	-	-	-	-	-	-	-	1,154	5,883	-	-	7	502	-	-	438	2,396	-	-	5,583	14,627	-	-	4,953	14,951	-	-	3,707	6,788	-	-	51	650	-	-	258	5,924	-	-	963	2,427	-	-	543	4,945	-	-	55	4,506	-	-	788	9,130	-	-	558	7,953	-	-	989	2,677	-	-	2,452	6,561	-	-
2003	마포구	25,803	147,751	86,894	60,857	-	-	-	-	2	6	-	-	2	10	-	-	2,145	21,755	-	-	7	443	-	-	839	9,742	-	-	6,397	25,078	-	-	4,944	15,333	-	-	3,159	11,291	-	-	86	1,374	-	-	318	8,431	-	-	1,334	4,594	-	-	1,591	23,645	-	-	61	3,276	-	-	843	8,575	-	-	584	3,354	-	-	992	3,697	-	-	2,499	7,147	-	-
2003	양천구	25,323	101,910	59,620	42,290	-	-	-	-	-	-	-	-	1	15	-	-	1,691	10,767	-	-	10	563	-	-	762	6,967	-	-	5,888	18,831	-	-	3,907	10,407	-	-	5,058	11,193	-	-	65	1,868	-	-	199	2,792	-	-	1,324	4,404	-	-	738	5,188	-	-	62	3,603	-	-	1,317	10,149	-	-	653	5,108	-	-	1,062	4,343	-	-	2,586	5,712	-	-
2003	강서구	28,718	131,746	77,609	54,137	1	2	-	-	-	-	-	-	1	2	-	-	1,585	12,034	-	-	10	478	-	-	740	5,783	-	-	6,738	24,369	-	-	5,044	15,365	-	-	6,415	26,978	-	-	55	1,169	-	-	199	3,880	-	-	1,386	4,288	-	-	655	8,883	-	-	56	2,964	-	-	1,064	9,330	-	-	679	4,630	-	-	1,176	3,744	-	-	2,914	7,847	-	-
2003	구로구	30,048	130,381	85,455	44,926	-	-	-	-	-	-	-	-	-	-	-	-	4,421	26,633	-	-	8	304	-	-	823	9,789	-	-	9,525	27,832	-	-	4,248	10,235	-	-	4,045	8,543	-	-	65	1,011	-	-	214	3,110	-	-	1,103	3,635	-	-	1,180	14,694	-	-	52	3,676	-	-	721	7,044	-	-	518	3,780	-	-	906	2,936	-	-	2,219	7,159	-	-
2003	금천구	20,043	108,799	66,923	41,876	-	-	-	-	-	-	-	-	1	27	-	-	3,874	48,991	-	-	4	55	-	-	546	4,078	-	-	5,727	18,165	-	-	3,066	7,413	-	-	2,335	6,195	-	-	48	968	-	-	102	1,220	-	-	607	1,823	-	-	531	7,077	-	-	31	1,409	-	-	462	4,047	-	-	361	1,934	-	-	599	1,561	-	-	1,749	3,836	-	-
2003	영등포구	40,738	264,595	169,693	94,902	2	7	-	-	1	27	-	-	3	10	-	-	5,208	36,506	-	-	11	885	-	-	1,153	13,543	-	-	12,285	48,063	-	-	6,818	21,533	-	-	4,628	10,045	-	-	99	1,563	-	-	636	32,561	-	-	1,426	10,026	-	-	2,213	44,286	-	-	64	6,779	-	-	875	6,800	-	-	714	7,944	-	-	1,394	13,082	-	-	3,208	10,935	-	-
2003	동작구	20,308	93,670	52,611	41,059	-	-	-	-	-	-	-	-	1	18	-	-	1,054	8,545	-	-	10	497	-	-	508	3,605	-	-	5,862	19,884	-	-	3,809	10,170	-	-	2,419	4,413	-	-	40	2,097	-	-	202	4,334	-	-	1,204	3,583	-	-	509	11,924	-	-	54	2,701	-	-	866	10,455	-	-	579	3,697	-	-	953	2,584	-	-	2,238	5,163	-	-
2003	관악구	27,432	102,207	56,359	45,848	-	-	-	-	-	-	-	-	1	28	-	-	1,882	11,723	-	-	5	77	-	-	863	5,751	-	-	5,884	16,194	-	-	5,769	16,197	-	-	4,484	6,846	-	-	74	1,433	-	-	209	2,856	-	-	1,414	3,068	-	-	749	7,636	-	-	64	3,667	-	-	1,029	12,137	-	-	664	3,615	-	-	1,435	4,740	-	-	2,906	6,239	-	-
2003	서초구	36,697	302,572	194,683	107,889	8	100	-	-	2	41	-	-	5	129	-	-	2,080	35,851	-	-	10	242	-	-	2,290	32,961	-	-	11,479	59,677	-	-	5,429	24,550	-	-	1,565	10,828	-	-	145	4,234	-	-	506	11,860	-	-	2,098	11,297	-	-	5,185	69,192	-	-	71	9,271	-	-	1,045	9,494	-	-	839	7,205	-	-	1,233	5,773	-	-	2,707	9,867	-	-
2003	강남구	51,999	497,874	302,836	195,038	7	44	-	-	4	53	-	-	8	92	-	-	2,627	49,043	-	-	26	3,980	-	-	2,519	31,615	-	-	13,904	103,546	-	-	8,387	47,689	-	-	3,252	10,865	-	-	247	7,911	-	-	1,184	27,075	-	-	3,680	24,393	-	-	7,243	129,536	-	-	69	4,444	-	-	1,590	14,806	-	-	1,633	16,314	-	-	1,916	11,074	-	-	3,703	15,394	-	-
2003	송파구	40,102	204,811	126,230	78,581	2	168	-	-	2	92	-	-	4	68	-	-	2,105	17,946	-	-	10	117	-	-	1,764	21,618	-	-	12,970	47,026	-	-	6,132	21,763	-	-	4,822	9,724	-	-	85	1,477	-	-	389	6,427	-	-	2,176	8,076	-	-	1,753	25,589	-	-	72	4,602	-	-	1,566	12,308	-	-	918	10,064	-	-	1,718	7,273	-	-	3,614	10,473	-	-
2003	강동구	28,242	100,340	56,361	43,979	2	14	-	-	-	-	-	-	-	-	-	-	1,744	9,301	-	-	11	463	-	-	897	4,801	-	-	6,662	20,303	-	-	5,023	13,503	-	-	5,632	9,358	-	-	48	1,912	-	-	243	4,295	-	-	1,577	4,577	-	-	519	5,803	-	-	46	2,744	-	-	1,136	8,522	-	-	684	5,819	-	-	1,211	2,949	-	-	2,807	5,976	-	-
