기간	자치구	동	합계	합계	합계	합계	합계	농업 임업 및 어업	농업 임업 및 어업	광업	광업	제조업	제조업	전기 가스 증기 및 수도사업	전기 가스 증기 및 수도사업	하수 · 폐기물 처리 원료재생 및 환경복원업	하수 · 폐기물 처리 원료재생 및 환경복원업	건설업	건설업	도매 및 소매업	도매 및 소매업	운수업	운수업	숙박 및 음식점업	숙박 및 음식점업	출판 영상 방송통신 및 정보서비스업	출판 영상 방송통신 및 정보서비스업	금융 및 보험업	금융 및 보험업	부동산업 및 임대업	부동산업 및 임대업	전문 과학 및 기술 서비스업	전문 과학 및 기술 서비스업	사업시설관리 및 사업지원 서비스업	사업시설관리 및 사업지원 서비스업	공공행정 국방 및 사회보장 행정	공공행정 국방 및 사회보장 행정	교육 서비스업	교육 서비스업	보건업 및 사회복지 서비스업	보건업 및 사회복지 서비스업	예술 스포츠 및 여가관련 서비스업	예술 스포츠 및 여가관련 서비스업	협회 및 단체 수리  및 기타 개인 서비스업	협회 및 단체 수리  및 기타 개인 서비스업
기간	자치구	동	사업체수	사업체수	종사자수	종사자수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수
기간	자치구	동	사업체수	여성대표자	계	남	여	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수
2015	광진구	구의2동	1,240	409	5,035	2,794	2,241	-	-	-	-	102	497	1	86	-	-	38	204	251	850	236	477	210	547	14	70	15	365	48	128	21	335	14	54	1	20	67	452	50	571	33	77	139	302
2015	광진구	구의3동	2,618	891	17,302	11,282	6,020	-	-	-	-	47	317	-	-	3	8	69	3,658	1,137	3,339	141	1,002	370	1,450	49	1,113	24	231	120	651	96	821	42	2,349	1	19	169	908	77	500	73	242	200	694
2015	광진구	광장동	1,375	477	10,901	5,887	5,014	-	-	-	-	54	220	1	7	3	37	74	894	348	1,410	78	115	206	2,149	36	113	28	859	108	579	63	348	33	685	2	82	105	1,511	62	364	35	1,171	139	357
2015	광진구	자양1동	1,743	633	9,053	5,384	3,669	-	-	-	-	110	444	-	-	1	25	71	570	487	1,182	171	1,288	258	614	38	131	16	271	96	301	59	401	27	1,029	3	989	70	276	81	1,055	52	94	203	383
2015	광진구	자양2동	1,496	464	7,978	4,651	3,327	-	-	-	-	99	429	-	-	2	4	98	552	275	935	241	605	200	559	32	1,003	10	183	81	336	65	360	24	602	4	727	83	775	53	353	51	111	178	444
2015	광진구	자양3동	1,310	521	5,908	2,713	3,195	-	-	-	-	50	162	-	-	-	-	30	127	295	1,396	206	224	232	1,206	12	162	13	152	95	409	30	124	13	195	3	69	111	695	47	476	33	95	140	416
2015	광진구	자양4동	1,993	756	7,067	4,223	2,844	-	-	-	-	162	596	-	-	-	-	47	756	527	1,314	200	1,020	439	1,268	14	50	8	53	78	225	37	234	33	142	4	74	53	280	65	378	90	174	236	503
2015	동대문구	소계	32,994	10,813	143,858	77,571	66,287	-	-	1	3	3,511	13,374	1	1	17	134	777	6,390	11,740	33,122	3,600	7,362	5,101	14,308	280	2,247	305	4,920	1,303	4,558	631	7,423	371	7,927	52	3,980	945	15,933	935	13,750	700	2,002	2,724	6,424
2015	동대문구	회기동	964	395	10,333	4,510	5,823	-	-	-	-	25	63	-	-	-	-	7	37	203	592	42	49	397	1,315	16	489	11	67	26	58	17	55	12	47	1	21	60	3,833	22	3,376	45	85	80	246
2015	동대문구	휘경1동	1,035	379	4,584	2,255	2,329	-	-	-	-	70	225	-	-	1	2	25	133	262	1,024	93	126	239	729	16	39	4	32	55	203	18	97	21	847	1	27	37	356	36	260	38	114	119	370
2015	동대문구	휘경2동	1,156	278	5,308	2,569	2,739	-	-	-	-	42	373	-	-	1	3	22	103	141	508	561	587	122	331	7	12	4	19	50	136	7	110	10	262	7	252	50	1,097	41	1,313	16	38	75	164
2015	동대문구	청량리동	1,727	637	8,561	4,628	3,933	-	-	-	-	94	296	-	-	2	24	40	122	479	1,057	166	186	353	959	19	111	23	478	72	251	81	1,280	26	325	4	1,064	49	780	82	958	56	217	181	453
2015	동대문구	용신동	5,795	1,743	32,090	18,296	13,794	-	-	-	-	980	3,596	1	1	4	39	162	1,352	2,370	7,343	237	588	729	1,894	82	501	112	2,389	234	827	166	3,749	89	3,713	9	1,650	78	1,150	93	1,772	79	355	370	1,171
2015	동대문구	제기동	4,820	1,659	12,227	6,807	5,420	-	-	-	-	374	925	-	-	1	2	48	166	2,944	6,206	169	263	552	1,114	21	98	27	272	118	377	47	456	32	352	4	161	52	441	143	779	35	83	253	532
2015	동대문구	전농1동	2,412	911	8,614	4,265	4,349	-	-	-	-	149	489	-	-	1	3	66	219	870	2,559	245	868	497	1,684	11	116	11	93	76	126	34	115	20	66	6	118	69	365	54	1,091	69	159	234	543
2015	동대문구	전농2동	916	320	4,819	2,518	2,301	-	-	-	-	46	180	-	-	-	-	16	125	187	553	175	175	127	385	12	26	5	42	32	109	30	200	11	42	2	174	82	2,261	43	237	31	85	117	225
2015	동대문구	답십리1동	2,242	622	10,292	6,015	4,277	-	-	1	3	155	620	-	-	-	-	55	1,544	735	2,118	428	1,586	251	705	18	44	25	210	136	488	56	413	41	601	3	71	56	426	68	967	45	119	169	377
2015	동대문구	답십리2동	2,030	537	6,140	3,672	2,468	-	-	-	-	194	651	-	-	-	-	56	277	845	2,413	303	376	181	411	7	20	6	38	69	472	21	77	11	36	2	28	55	282	60	434	39	123	181	502
2015	동대문구	장안1동	4,530	1,320	21,265	11,882	9,383	-	-	-	-	829	3,661	-	-	3	7	146	1,651	1,446	5,179	424	1,179	546	1,602	41	661	57	1,119	195	983	107	688	54	1,489	7	279	83	699	96	971	84	270	412	827
2015	동대문구	장안2동	3,146	1,167	10,951	5,386	5,565	-	-	-	-	474	2,047	-	-	2	19	66	240	847	2,577	403	725	533	1,786	16	79	10	83	123	282	27	121	17	96	2	59	165	1,043	105	1,058	93	215	263	521
2015	동대문구	이문1동	1,519	596	6,688	3,613	3,075	-	-	-	-	44	121	-	-	1	2	49	259	297	736	174	185	457	1,175	11	47	7	68	70	132	18	60	23	42	2	60	61	3,006	57	311	59	121	189	363
2015	동대문구	이문2동	702	249	1,986	1,155	831	-	-	-	-	35	127	-	-	1	33	19	162	114	257	180	469	117	218	3	4	3	10	47	114	2	2	4	9	2	16	48	194	35	223	11	18	81	130
2015	중랑구	소계	27,287	8,952	99,241	51,968	47,273	-	-	2	8	3,440	14,883	3	105	19	208	906	5,146	5,540	16,872	6,225	12,937	4,010	10,406	141	1,098	134	1,833	999	2,785	322	1,805	248	2,474	44	3,236	880	7,874	885	9,720	770	2,200	2,719	5,651
2015	중랑구	면목2동	1,991	630	5,844	3,224	2,620	-	-	-	-	436	1,761	-	-	-	-	90	386	402	902	368	715	244	477	15	77	3	45	68	124	26	103	10	28	2	75	50	266	44	494	39	72	194	319
2015	중랑구	면목4동	1,089	375	3,530	1,951	1,579	-	-	-	-	163	690	-	-	1	1	49	258	172	415	242	736	138	273	3	10	3	6	50	102	17	63	6	17	4	70	55	340	33	240	24	127	129	182
2015	중랑구	면목5동	932	266	3,204	1,900	1,304	-	-	-	-	241	967	-	-	3	19	47	151	209	670	169	619	92	196	1	2	3	17	21	44	6	12	13	79	2	67	4	36	14	141	19	38	88	146
2015	중랑구	면목7동	1,473	525	4,048	2,023	2,025	-	-	-	-	209	877	-	-	1	8	50	134	353	783	261	403	201	472	3	10	9	156	64	166	14	62	5	32	2	21	34	175	57	312	38	98	172	339
2015	중랑구	상봉1동	1,116	358	6,990	3,801	3,189	-	-	-	-	83	585	-	-	-	-	36	669	270	955	266	1,454	129	666	10	272	12	426	49	293	10	44	16	121	1	22	51	790	50	344	22	56	111	293
2015	중랑구	상봉2동	2,081	749	10,834	5,542	5,292	-	-	-	-	244	1,110	-	-	1	4	71	369	453	3,313	165	450	523	1,592	23	149	19	299	74	206	45	609	30	780	2	16	35	389	51	515	152	547	193	486
2015	중랑구	중화1동	1,047	335	3,483	1,564	1,919	-	-	-	-	116	605	1	26	2	6	38	110	182	548	244	297	96	200	6	151	3	28	50	114	22	100	9	32	2	20	77	607	45	369	15	27	139	243
2015	중랑구	중화2동	2,136	764	6,769	3,841	2,928	-	-	-	-	253	944	-	-	4	28	79	425	523	1,193	341	942	404	922	9	29	14	139	66	245	26	176	24	433	4	112	25	90	59	426	71	166	234	499
2015	중랑구	묵1동	1,515	532	5,495	2,681	2,814	-	-	-	-	70	366	1	78	-	-	51	463	323	1,140	356	394	243	708	17	64	11	105	86	203	14	93	12	66	2	51	59	608	64	494	42	159	164	503
2015	중랑구	묵2동	1,775	527	4,548	2,392	2,156	-	-	1	4	157	653	-	-	-	-	61	302	324	842	609	624	223	473	12	79	4	40	53	162	16	81	14	155	3	52	45	395	44	278	38	66	171	342
2015	중랑구	망우3동	1,089	384	3,471	1,763	1,708	-	-	-	-	250	1,136	-	-	-	-	45	163	189	418	233	461	126	258	2	8	2	16	27	47	6	24	11	60	1	17	35	350	32	305	16	47	114	161
2015	중랑구	신내1동	1,777	543	9,197	5,162	4,035	-	-	-	-	92	325	-	-	3	80	62	638	303	1,013	544	1,944	234	757	8	51	9	70	70	220	20	72	15	159	2	311	114	500	80	2,409	52	141	169	507
2015	중랑구	신내2동	1,143	423	6,095	2,939	3,156	-	-	-	-	15	27	1	1	-	-	17	76	214	550	356	408	122	427	8	110	4	35	47	216	29	129	16	96	7	2,167	101	799	81	742	23	86	102	226
2015	중랑구	면목본동	2,405	881	6,965	3,234	3,731	-	-	1	4	435	1,823	-	-	1	1	74	323	545	1,266	354	571	379	882	6	25	10	120	93	153	23	57	21	131	3	59	65	392	72	552	55	111	268	495
2015	중랑구	면목3.8동	2,828	735	8,069	4,517	3,552	-	-	-	-	308	1,288	-	-	1	15	49	294	403	904	1,135	1,637	397	977	5	15	8	81	74	181	17	74	18	107	3	58	62	1,179	61	716	85	168	202	375
2015	중랑구	망우본동	2,890	925	10,699	5,434	5,265	-	-	-	-	368	1,726	-	-	2	46	87	385	675	1,960	582	1,282	459	1,126	13	46	20	250	107	309	31	106	28	178	4	118	68	958	98	1,383	79	291	269	535
2015	성북구	소계	24,690	8,883	113,893	57,411	56,482	-	-	-	-	2,519	9,617	2	6	16	184	594	3,894	5,453	16,944	3,601	6,921	4,411	13,302	253	1,923	158	1,675	1,081	2,981	482	3,086	224	6,013	53	4,010	1,302	23,211	1,009	11,251	684	2,088	2,848	6,787
2015	성북구	돈암1동	387	141	1,764	868	896	-	-	-	-	17	68	-	-	-	-	11	211	66	149	95	101	31	101	-	-	2	7	34	131	3	9	1	25	1	17	44	653	22	174	8	22	52	96
2015	성북구	돈암2동	369	167	1,917	631	1,286	-	-	-	-	4	14	-	-	-	-	6	12	50	144	79	79	35	68	4	21	7	51	31	122	4	8	1	616	2	65	54	385	29	175	10	49	53	108
2015	성북구	안암동	1,454	438	14,300	7,565	6,735	-	-	-	-	86	388	-	-	-	-	38	229	317	1,322	92	131	448	1,731	31	302	12	92	54	153	57	309	37	349	1	17	58	6,003	37	2,697	51	148	135	429
2015	성북구	보문동	1,442	389	5,350	2,971	2,379	-	-	-	-	233	682	-	-	1	17	35	375	306	1,143	399	495	155	407	11	40	9	151	48	136	30	116	14	582	5	116	29	273	35	477	12	25	120	315
2015	성북구	정릉1동	755	266	2,012	1,018	994	-	-	-	-	56	162	-	-	1	2	26	88	139	325	159	185	109	277	4	4	3	26	36	127	9	28	3	9	3	58	60	152	31	385	17	43	99	141
2015	성북구	정릉2동	898	299	2,991	1,623	1,368	-	-	-	-	40	120	-	-	-	-	18	209	144	526	244	428	125	354	5	13	6	56	47	125	6	11	3	31	2	43	55	299	49	452	30	90	124	234
2015	성북구	정릉3동	687	254	4,366	2,447	1,919	-	-	-	-	30	124	-	-	1	2	14	18	115	278	140	377	161	440	6	21	2	11	20	37	6	67	5	56	2	23	38	2,377	22	196	21	49	104	290
2015	성북구	정릉4동	876	291	3,996	2,404	1,592	-	-	-	-	38	133	1	5	-	-	20	144	164	347	194	1,062	143	388	6	27	5	33	41	98	9	18	3	53	3	64	49	897	51	396	25	83	124	248
2015	성북구	길음1동	1,098	489	3,790	1,416	2,374	-	-	-	-	32	102	-	-	-	-	9	14	256	617	147	182	204	610	-	-	10	85	81	236	12	31	10	58	3	71	93	792	88	607	24	47	129	338
2015	성북구	길음2동	1,198	545	5,112	2,190	2,922	-	-	-	-	33	127	-	-	-	-	19	273	443	1,558	112	131	230	821	8	223	6	27	48	186	25	111	13	132	2	22	62	303	45	767	26	125	126	306
2015	성북구	월곡1동	1,353	456	5,645	2,758	2,887	-	-	-	-	186	791	-	-	2	22	37	261	339	1,097	189	206	170	513	13	71	12	158	52	223	11	27	8	485	2	80	66	578	73	545	26	76	167	512
2015	성북구	월곡2동	1,606	571	8,399	4,041	4,358	-	-	-	-	236	1,090	-	-	1	3	28	87	365	1,104	190	232	294	949	21	97	8	66	58	173	41	1,137	12	226	2	21	63	1,801	64	857	52	187	171	369
2015	성북구	장위1동	1,054	367	2,734	1,254	1,480	-	-	-	-	181	811	-	-	-	-	26	86	221	466	218	223	132	243	1	1	4	34	38	54	6	9	3	9	1	25	30	226	32	179	23	29	138	339
2015	성북구	장위2동	1,638	579	4,952	2,516	2,436	-	-	-	-	391	1,520	-	-	-	-	45	128	389	830	208	414	244	459	9	26	8	64	47	97	17	38	13	406	2	76	38	232	39	336	29	45	159	281
2015	성북구	장위3동	902	255	3,880	2,238	1,642	-	-	-	-	165	893	-	-	1	26	33	150	200	572	161	920	102	236	1	2	1	11	30	59	5	10	13	40	2	49	35	319	25	246	21	103	107	244
2015	성북구	성북동	1,077	427	5,462	2,666	2,796	-	-	-	-	33	76	1	1	-	-	26	201	235	962	81	113	208	911	51	455	10	122	58	144	60	338	14	468	3	46	88	760	45	275	29	114	135	476
2015	성북구	삼선동	1,889	747	10,767	5,482	5,285	-	-	-	-	95	337	-	-	2	3	41	180	454	1,526	162	198	422	1,073	27	112	22	154	74	183	92	455	33	899	6	2,523	101	1,826	89	633	72	200	197	465
2015	성북구	동선동	1,899	755	10,276	4,818	5,458	-	-	-	-	58	167	-	-	1	2	47	570	402	1,517	81	331	549	1,987	34	436	9	87	101	255	47	222	20	546	2	30	131	2,562	85	621	83	241	249	702
2015	성북구	종암동	2,006	735	7,243	3,623	3,620	-	-	-	-	349	1,044	-	-	-	-	48	304	387	954	280	294	293	848	12	35	13	360	83	233	22	55	8	167	6	599	132	916	82	816	67	202	224	416
2015	성북구	석관동	2,102	712	8,937	4,882	4,055	-	-	-	-	256	968	-	-	6	107	67	354	461	1,507	370	819	356	886	9	37	9	80	100	209	20	87	10	856	3	65	76	1,857	66	417	58	210	235	478
2015	강북구	소계	18,654	6,738	69,787	33,584	36,203	-	-	-	-	1,564	6,105	2	206	8	149	481	2,018	3,976	10,676	3,131	6,539	3,667	10,438	98	688	236	4,218	759	1,831	279	987	169	3,239	45	2,861	662	5,694	740	7,280	620	1,730	2,217	5,128
2015	강북구	번1동	1,733	654	9,093	4,053	5,040	-	-	-	-	103	357	-	-	3	70	50	467	396	1,198	170	363	355	1,091	14	31	98	2,231	85	251	53	203	30	575	4	393	59	390	65	690	55	313	193	470
2015	강북구	번2동	650	146	3,203	2,019	1,184	-	-	-	-	53	371	1	129	-	-	21	77	107	323	223	708	56	126	5	41	1	6	26	103	7	29	6	168	5	244	9	127	28	521	20	103	82	127
2015	강북구	번3동	866	214	2,833	1,644	1,189	-	-	-	-	55	347	-	-	-	-	14	32	105	355	375	694	82	237	1	5	2	13	32	117	5	21	6	48	2	40	42	232	37	279	21	90	87	323
2015	강북구	수유1동	1,462	554	5,039	2,319	2,720	-	-	-	-	130	530	-	-	-	-	30	133	455	986	212	617	252	504	1	5	7	44	47	111	10	31	13	242	3	51	44	658	54	493	39	93	165	541
2015	강북구	수유2동	1,357	492	4,510	2,111	2,399	-	-	-	-	133	486	-	-	1	50	55	205	303	741	219	263	193	478	9	39	7	101	50	103	9	30	14	698	2	50	63	221	51	476	43	76	205	493
2015	강북구	수유3동	2,305	938	8,887	4,108	4,779	-	-	-	-	147	551	-	-	-	-	52	173	517	1,440	172	276	649	2,048	17	157	48	719	94	196	61	209	22	130	4	1,305	32	203	89	634	163	351	238	495
2015	강북구	삼양동	1,159	415	3,208	1,476	1,732	-	-	-	-	141	487	-	-	-	-	19	33	225	534	247	453	145	267	3	9	4	24	40	79	6	14	3	59	2	49	59	449	62	418	33	67	170	266
2015	강북구	미아동	1,655	625	6,249	2,706	3,543	-	-	-	-	142	583	1	77	-	-	41	126	351	919	219	251	361	862	5	38	25	486	92	170	19	72	20	194	5	172	44	888	67	764	46	92	217	555
2015	강북구	송중동	2,004	712	7,991	3,606	4,385	-	-	-	-	154	578	-	-	1	2	44	129	444	1,441	274	309	463	2,068	16	168	23	390	81	172	30	109	26	584	3	148	77	558	72	671	66	183	230	481
2015	강북구	송천동	2,188	818	7,090	3,370	3,720	-	-	-	-	328	1,196	-	-	1	24	75	277	455	1,317	260	487	428	953	10	56	10	115	91	199	51	199	13	62	6	232	68	762	71	476	46	83	275	652
2015	강북구	삼각산동	761	299	2,194	886	1,308	-	-	-	-	16	59	-	-	-	-	8	12	118	279	184	184	129	291	2	8	4	26	48	126	7	13	3	7	2	48	79	520	67	449	15	33	79	139
2015	강북구	우이동	996	380	4,027	2,504	1,523	-	-	-	-	37	130	-	-	-	-	17	121	204	535	187	1,220	332	979	3	14	2	28	24	106	10	21	3	99	2	19	20	119	29	253	37	146	89	237
2015	강북구	인수동	1,518	491	5,463	2,782	2,681	-	-	-	-	125	430	-	-	2	3	55	233	296	608	389	714	222	534	12	117	5	35	49	98	11	36	10	373	5	110	66	567	48	1,156	36	100	187	349
2015	도봉구	소계	18,455	6,142	68,669	36,066	32,603	1	1	1	6	1,071	4,263	-	-	12	119	493	2,832	3,667	11,499	4,786	9,675	2,675	7,469	88	642	127	1,443	790	2,778	331	1,589	160	1,505	36	3,359	942	7,560	770	7,840	508	1,508	1,997	4,581
2015	도봉구	쌍문1동	910	301	3,888	1,788	2,100	-	-	-	-	49	178	-	-	-	-	25	63	164	446	290	580	128	340	4	13	3	20	30	61	4	6	5	11	2	50	48	1,305	38	563	19	88	101	164
2015	도봉구	쌍문2동	1,278	460	5,301	2,539	2,762	-	-	-	-	86	383	-	-	1	2	51	307	288	911	237	592	175	538	6	43	5	85	51	133	19	71	13	267	2	46	75	489	70	848	37	103	162	483
2015	도봉구	쌍문3동	960	330	3,779	1,953	1,826	-	-	-	-	75	331	-	-	1	21	37	247	256	716	134	145	148	456	9	257	4	28	45	95	5	47	14	41	2	48	44	159	36	920	26	51	124	217
2015	도봉구	쌍문4동	611	230	1,892	891	1,001	-	-	-	-	8	16	-	-	-	-	12	26	89	189	198	198	52	156	2	4	2	22	28	96	4	9	-	-	1	19	97	862	26	124	12	27	80	144
2015	도봉구	방학1동	2,346	913	10,651	5,788	4,863	-	-	-	-	119	460	-	-	1	2	60	385	545	2,113	357	1,303	488	1,242	7	52	20	249	112	292	43	319	21	105	8	1,557	104	527	106	1,058	99	207	256	780
2015	도봉구	방학2동	1,222	416	2,929	1,489	1,440	-	-	-	-	148	491	-	-	-	-	42	229	307	654	251	272	155	302	2	5	5	38	24	32	8	20	7	57	1	23	41	235	37	302	29	44	165	225
2015	도봉구	방학3동	863	262	2,984	1,488	1,496	-	-	-	-	13	43	-	-	-	-	17	82	107	326	351	688	88	296	1	1	3	32	44	164	3	15	2	4	2	50	71	482	59	551	18	57	84	193
2015	도봉구	창1동	1,361	397	3,672	1,775	1,897	-	-	-	-	29	119	-	-	1	4	29	154	200	564	588	620	146	423	9	66	8	147	62	183	9	30	11	166	2	48	52	431	59	426	28	84	128	207
2015	도봉구	창2동	1,368	454	4,278	2,291	1,987	-	-	-	-	187	1,092	-	-	1	4	31	92	286	779	328	548	150	324	3	7	3	27	57	134	10	47	8	49	2	53	60	258	48	482	34	104	160	278
2015	도봉구	창3동	961	341	2,027	956	1,071	-	-	-	-	84	266	-	-	-	-	28	59	219	437	233	239	157	295	2	3	4	11	32	59	4	12	1	2	1	19	27	184	35	245	24	42	110	154
2015	도봉구	창4동	1,293	433	7,590	3,823	3,767	-	-	-	-	22	63	-	-	1	9	30	625	293	1,566	212	730	204	636	23	64	29	375	72	334	67	391	19	287	4	483	98	1,024	64	388	44	347	111	268
2015	도봉구	창5동	2,150	513	7,136	3,875	3,261	-	-	-	-	52	192	-	-	-	-	33	214	282	1,050	962	1,274	229	1,067	8	60	19	125	85	293	25	103	16	98	3	141	127	781	81	939	53	135	175	664
2015	도봉구	도봉1동	1,673	595	5,804	3,401	2,403	1	1	1	6	150	529	-	-	5	74	54	194	385	973	269	1,323	337	893	9	54	12	50	66	113	23	90	15	76	2	52	42	434	53	453	53	115	196	374
2015	도봉구	도봉2동	1,459	497	6,738	4,009	2,729	-	-	-	-	49	100	-	-	1	3	44	155	246	775	376	1,163	218	501	3	13	10	234	82	789	107	429	28	342	4	770	56	389	58	541	32	104	145	430
2015	노원구	소계	25,827	9,000	114,736	55,090	59,646	1	2	-	-	841	4,019	4	219	14	146	494	2,302	5,105	15,649	6,338	11,822	4,111	14,041	158	1,079	236	4,232	1,219	4,762	397	3,027	213	4,271	39	3,268	1,880	20,976	1,354	15,854	800	2,622	2,623	6,445
2015	노원구	월계1동	1,421	484	5,453	3,262	2,191	-	-	-	-	71	397	-	-	-	-	26	109	253	681	295	772	317	956	12	39	4	40	64	167	24	88	15	196	1	14	59	1,046	62	411	70	149	148	388
2015	노원구	월계2동	971	255	3,439	1,941	1,498	-	-	-	-	34	216	-	-	-	-	16	55	122	303	434	687	117	291	5	14	-	-	28	114	9	40	6	60	2	52	58	1,184	38	234	17	51	85	138
2015	노원구	월계3동	945	300	3,588	1,739	1,849	-	-	-	-	7	12	-	-	-	-	6	26	151	674	405	826	88	261	5	27	3	24	50	235	12	81	6	111	2	78	52	530	72	462	13	40	73	201
2015	노원구	공릉2동	1,884	607	11,972	6,319	5,653	1	2	-	-	76	573	-	-	-	-	29	263	303	810	463	863	347	1,027	30	97	10	74	99	393	40	493	16	50	2	20	146	4,810	75	1,677	72	464	175	356
2015	노원구	하계1동	985	360	7,550	3,736	3,814	-	-	-	-	52	501	-	-	-	-	19	106	260	1,104	150	609	170	708	1	3	4	36	47	283	16	158	10	266	3	561	73	1,195	44	1,471	25	148	111	401
2015	노원구	하계2동	370	116	1,240	530	710	-	-	-	-	4	9	-	-	-	-	6	9	38	102	154	156	32	94	-	-	2	15	24	162	3	7	1	1	1	15	35	422	25	170	3	7	42	71
2015	노원구	중계본동	1,161	430	5,330	2,676	2,654	-	-	-	-	41	153	-	-	-	-	27	172	179	600	201	318	167	543	4	191	3	27	61	281	12	46	11	393	1	21	253	1,853	43	286	43	152	115	294
2015	노원구	중계1동	940	369	4,171	1,816	2,355	-	-	-	-	4	8	-	-	-	-	11	34	146	617	162	165	123	553	1	1	5	66	70	300	9	24	7	10	2	53	232	1,704	49	264	26	172	93	200
2015	노원구	중계4동	1,037	417	3,850	1,724	2,126	-	-	-	-	13	36	-	-	1	10	19	89	213	608	192	234	226	625	3	8	7	59	52	178	10	49	4	27	1	16	77	867	58	677	56	131	105	236
2015	노원구	상계1동	3,018	691	9,674	5,488	4,186	-	-	-	-	53	286	-	-	4	25	51	341	364	1,460	1,509	2,166	354	1,220	17	104	6	50	106	363	36	336	21	609	3	77	119	800	94	1,081	67	157	214	599
2015	노원구	상계2동	2,456	1,056	9,735	4,014	5,721	-	-	-	-	85	256	-	-	3	7	42	125	762	2,357	159	356	619	2,475	16	126	11	107	115	277	34	147	17	234	2	57	104	691	101	1,297	111	317	275	906
2015	노원구	상계5동	1,353	540	3,723	1,625	2,098	-	-	-	-	83	262	-	-	2	27	36	104	315	666	195	235	225	409	4	25	5	40	56	122	19	62	15	520	1	18	91	251	51	561	51	84	204	337
2015	노원구	상계8동	558	230	1,949	730	1,219	-	-	-	-	6	11	-	-	-	-	10	25	85	235	153	153	62	182	2	7	4	39	27	167	2	5	-	-	1	15	58	532	81	431	17	56	50	91
2015	노원구	상계9동	696	266	2,459	1,082	1,377	-	-	-	-	5	8	-	-	-	-	9	43	112	326	258	268	61	194	-	-	4	49	30	160	2	3	3	14	2	56	81	919	57	290	14	30	58	99
2015	노원구	상계10동	458	156	2,116	1,186	930	-	-	-	-	1	1	-	-	1	26	7	15	60	139	153	714	36	105	1	5	9	43	21	110	12	30	6	55	2	75	52	487	33	157	14	30	50	124
2015	노원구	상계3.4동	1,635	582	5,226	2,827	2,399	-	-	-	-	106	361	-	-	-	-	41	132	345	660	368	1,290	241	446	10	25	3	19	61	177	18	55	18	438	3	76	63	309	62	653	47	93	249	492
2015	노원구	상계6.7동	1,889	677	16,046	6,154	9,892	-	-	-	-	19	30	4	219	-	-	28	117	305	1,215	261	309	327	1,623	13	118	131	3,312	134	665	36	212	20	235	5	1,871	171	1,691	206	3,772	53	222	176	435
2015	노원구	중계2.3동	1,345	601	5,351	2,217	3,134	-	-	-	-	22	81	-	-	-	-	12	22	495	1,320	320	336	168	978	4	97	2	28	44	242	9	31	4	28	2	84	62	999	78	681	20	144	103	280
2015	노원구	공릉1동	2,705	863	11,864	6,024	5,840	-	-	-	-	159	818	-	-	3	51	99	515	597	1,772	506	1,365	431	1,351	30	192	23	204	130	366	94	1,160	33	1,024	3	109	94	686	125	1,279	81	175	297	797
2015	은평구	소계	24,179	9,029	87,693	42,879	44,814	-	-	-	-	970	3,298	3	150	14	189	656	5,044	5,154	15,272	5,041	8,740	4,016	11,281	161	1,085	170	2,633	1,256	2,964	353	1,546	164	1,704	51	3,860	1,415	10,669	1,075	11,041	729	1,973	2,951	6,244
2015	은평구	녹번동	1,850	595	9,221	4,833	4,388	-	-	-	-	96	375	2	142	-	-	96	828	315	1,184	397	437	254	771	36	112	5	44	104	322	81	360	27	429	6	1,905	79	559	62	1,044	55	141	235	568
2015	은평구	불광1동	1,684	695	6,968	2,649	4,319	-	-	-	-	49	128	-	-	-	-	32	109	332	1,155	279	305	303	1,083	7	54	41	1,167	113	355	17	181	9	16	3	314	102	579	105	687	55	184	237	651
2015	은평구	갈현1동	1,402	530	5,011	2,296	2,715	-	-	-	-	63	211	-	-	-	-	30	97	286	1,005	187	345	362	1,181	6	11	20	435	57	142	17	134	6	15	3	34	66	252	69	697	76	149	154	303
2015	은평구	갈현2동	1,541	646	5,733	2,397	3,336	-	-	-	-	73	226	-	-	-	-	30	202	373	1,067	208	218	317	907	3	13	9	123	50	84	15	84	4	11	2	79	154	1,389	57	756	64	136	182	438
2015	은평구	구산동	1,205	394	5,220	2,397	2,823	-	-	-	-	48	238	-	-	-	-	23	68	197	436	380	838	123	317	4	8	4	28	55	125	8	25	6	248	2	28	102	1,038	63	1,395	21	88	169	340
2015	은평구	대조동	2,522	1,153	8,130	3,584	4,546	-	-	-	-	76	193	-	-	-	-	60	307	824	2,169	230	281	530	1,631	20	295	13	184	124	249	30	109	21	82	4	306	107	583	131	917	71	195	281	629
