기간	자치구	동	합계	합계	합계	합계	합계	농업 임업 및 어업	농업 임업 및 어업	광업	광업	제조업	제조업	전기 가스 증기 및 수도사업	전기 가스 증기 및 수도사업	하수 · 폐기물 처리 원료재생 및 환경복원업	하수 · 폐기물 처리 원료재생 및 환경복원업	건설업	건설업	도매 및 소매업	도매 및 소매업	운수업	운수업	숙박 및 음식점업	숙박 및 음식점업	출판 영상 방송통신 및 정보서비스업	출판 영상 방송통신 및 정보서비스업	금융 및 보험업	금융 및 보험업	부동산업 및 임대업	부동산업 및 임대업	전문 과학 및 기술 서비스업	전문 과학 및 기술 서비스업	사업시설관리 및 사업지원 서비스업	사업시설관리 및 사업지원 서비스업	공공행정 국방 및 사회보장 행정	공공행정 국방 및 사회보장 행정	교육 서비스업	교육 서비스업	보건업 및 사회복지 서비스업	보건업 및 사회복지 서비스업	예술 스포츠 및 여가관련 서비스업	예술 스포츠 및 여가관련 서비스업	협회 및 단체 수리  및 기타 개인 서비스업	협회 및 단체 수리  및 기타 개인 서비스업
2016	중구	명동	6,778	1,980	115,866	64,157	51,709	-	-	-	-	319	1,056	4	723	1	20	35	2,188	1,836	12,695	261	3,392	1,301	9,395	244	11,295	523	25,785	338	2,700	537	12,601	546	13,037	18	15,170	55	853	171	1,696	75	532	514	2,728
2016	중구	필동	3,159	799	24,075	13,890	10,185	-	-	-	-	1,067	4,652	-	-	1	4	27	216	424	1,739	45	186	474	1,855	154	2,224	50	1,121	111	453	458	2,377	71	2,177	8	1,057	52	3,558	40	1,361	54	621	123	474
2016	중구	장충동	911	262	9,874	5,868	4,006	-	-	-	-	120	439	1	151	1	6	15	964	234	1,922	23	265	178	1,717	50	684	10	79	36	1,036	91	1,295	23	310	3	98	20	133	12	57	23	428	71	290
2016	중구	광희동	9,380	3,195	38,813	21,203	17,610	-	-	1	1	2,703	7,509	-	-	-	-	38	542	4,655	12,938	100	605	729	3,609	98	844	92	1,402	185	1,208	371	5,350	94	1,231	3	1,150	23	211	43	1,413	62	193	183	607
2016	중구	을지로동	9,442	2,036	29,762	18,929	10,833	-	-	-	-	3,608	8,901	-	-	-	-	60	350	3,845	9,132	75	495	547	1,766	139	1,407	76	1,352	200	571	445	1,600	94	1,878	4	611	20	134	44	780	60	189	225	596
2016	중구	신당5동	1,283	457	3,942	1,867	2,075	-	-	1	3	293	939	-	-	1	2	26	139	351	934	65	120	215	537	12	31	6	69	59	123	23	77	14	43	2	38	22	296	35	249	38	102	120	240
2016	중구	황학동	1,963	622	6,435	3,591	2,844	-	-	-	-	219	466	-	-	-	-	19	58	1,120	2,595	66	126	270	663	10	24	11	171	49	142	22	80	12	1,573	2	16	14	76	22	123	22	45	105	277
2016	중구	중림동	1,005	295	7,677	4,101	3,576	-	-	-	-	72	284	-	-	1	32	18	58	258	1,407	88	841	210	648	40	1,116	23	473	45	288	47	919	30	490	3	42	24	382	35	229	23	66	88	402
2016	중구	신당동	12,117	6,243	27,836	11,763	16,073	-	-	-	-	532	1,664	-	-	1	28	31	82	10,477	20,164	67	187	323	1,013	21	102	32	607	199	750	131	360	92	1,170	7	511	13	487	25	303	44	173	122	235
2016	중구	다산동	1,387	427	9,577	4,500	5,077	-	-	-	-	159	603	-	-	-	-	44	290	382	1,424	104	148	171	532	48	316	8	93	78	180	97	1,152	50	3,556	1	14	43	400	50	384	33	89	119	396
2016	중구	약수동	854	342	3,563	1,620	1,943	-	-	-	-	43	174	-	-	1	25	24	114	209	731	100	144	131	415	19	90	4	32	57	303	30	165	12	110	3	85	45	173	52	696	28	95	96	211
2016	중구	청구동	765	259	3,856	2,365	1,491	-	-	-	-	87	360	-	-	1	15	24	285	201	584	95	135	81	243	19	92	5	23	43	96	39	126	11	1,100	1	14	50	447	22	148	16	50	70	138
2016	중구	동화동	970	312	4,035	2,011	2,024	-	-	-	-	259	1,217	-	-	-	-	19	75	271	1,161	63	79	104	302	13	36	7	67	57	206	22	155	8	56	1	13	32	241	25	158	23	62	66	207
2016	용산구	소계	20,994	6,995	129,033	72,259	56,774	-	-	-	-	1,071	3,439	2	3	12	157	444	7,298	7,546	28,940	1,350	4,103	4,322	17,805	569	7,225	294	5,683	1,100	5,155	764	13,040	321	11,007	47	3,261	539	7,581	537	6,195	388	2,257	1,688	5,884
2016	용산구	후암동	840	319	5,493	2,268	3,225	-	-	-	-	56	158	-	-	-	-	26	445	210	548	111	121	152	438	19	502	2	15	48	92	27	163	7	2,026	3	102	38	235	40	329	11	108	90	211
2016	용산구	용산2가동	574	183	2,075	1,041	1,034	-	-	-	-	37	108	-	-	-	-	10	20	120	252	85	138	153	522	9	86	2	23	30	51	23	45	2	12	1	16	17	447	16	189	11	64	58	102
2016	용산구	남영동	1,673	588	18,172	9,572	8,600	-	-	-	-	72	323	1	2	1	15	25	1,746	423	2,058	48	1,117	478	2,112	54	754	87	3,299	59	356	64	3,402	56	1,236	4	65	44	300	63	472	61	378	133	537
2016	용산구	원효로2동	1,190	299	7,045	4,518	2,527	-	-	-	-	32	125	-	-	2	55	29	409	576	2,561	104	173	111	237	40	675	6	43	58	615	27	148	15	909	1	14	44	502	24	165	18	39	103	375
2016	용산구	효창동	469	145	2,300	1,312	988	-	-	-	-	20	50	-	-	-	-	28	454	96	362	85	111	55	139	15	79	3	28	29	71	15	66	6	86	1	18	36	235	30	352	10	33	40	216
2016	용산구	용문동	682	282	1,568	827	741	-	-	-	-	33	111	-	-	-	-	28	106	217	491	87	107	112	242	13	52	3	14	31	55	17	22	3	21	1	17	31	61	26	109	10	17	70	143
2016	용산구	이촌1동	823	391	3,825	1,641	2,184	-	-	-	-	4	9	-	-	-	-	13	43	232	557	28	35	189	797	6	37	20	200	91	459	9	120	1	6	3	53	47	580	58	422	17	86	105	421
2016	용산구	이촌2동	340	92	821	545	276	-	-	-	-	10	22	-	-	2	25	13	41	76	195	96	108	31	63	8	21	2	25	28	90	4	27	3	11	2	43	12	25	7	38	2	4	44	83
2016	용산구	이태원1동	1,714	735	8,286	4,404	3,882	-	-	-	-	54	106	-	-	-	-	11	28	713	1,441	34	94	628	3,586	16	116	25	112	41	210	31	156	17	296	5	1,588	13	86	22	253	15	35	89	179
2016	용산구	이태원2동	733	259	3,216	1,875	1,341	-	-	-	-	20	54	-	-	-	-	11	124	162	511	62	89	291	996	11	82	11	52	53	710	24	196	4	21	1	13	13	176	19	84	9	33	42	75
2016	용산구	서빙고동	415	133	5,077	3,295	1,782	-	-	-	-	10	47	-	-	1	2	24	1,074	114	935	69	317	49	232	14	616	4	21	25	204	14	78	7	57	2	41	26	269	6	48	7	484	43	652
2016	용산구	보광동	836	340	2,786	1,798	988	-	-	-	-	29	45	-	-	1	35	23	48	194	370	121	130	185	410	1	5	4	27	55	108	18	81	7	802	2	48	28	295	29	139	17	28	122	215
2016	용산구	청파동	1,915	686	9,433	4,339	5,094	-	-	-	-	387	1,187	1	1	1	1	31	305	390	938	138	211	411	1,114	65	513	11	93	82	222	43	425	32	294	3	32	61	2,958	36	378	38	167	185	594
2016	용산구	원효로1동	1,843	546	10,407	6,281	4,126	-	-	-	-	114	427	-	-	1	3	40	433	776	3,805	79	277	315	926	55	302	26	435	101	387	79	694	23	1,264	3	442	30	293	43	340	38	71	120	308
2016	용산구	한강로동	4,892	1,258	31,880	19,016	12,864	-	-	-	-	118	408	-	-	3	21	67	986	2,764	11,093	103	824	618	2,689	176	2,733	59	1,100	201	1,068	214	4,535	88	2,963	12	704	59	599	64	678	61	314	285	1,165
2016	용산구	한남동	2,055	739	16,649	9,527	7,122	-	-	-	-	75	259	-	-	-	-	65	1,036	483	2,823	100	251	544	3,302	67	652	29	196	168	457	155	2,882	50	1,003	3	65	40	520	54	2,199	63	396	159	608
2016	성동구	소계	26,581	7,838	165,047	96,924	68,123	-	-	-	-	4,622	27,879	8	654	28	388	657	6,053	7,112	32,094	2,708	8,310	3,592	11,073	731	8,508	276	3,950	1,288	6,306	1,095	10,395	295	17,119	46	4,033	810	10,837	673	7,383	556	2,305	2,084	7,760
2016	성동구	왕십리2동	780	293	2,440	1,054	1,386	-	-	-	-	164	538	-	-	-	-	20	125	142	391	102	104	91	185	6	26	7	56	56	170	12	40	8	62	2	24	35	186	29	222	17	37	89	274
2016	성동구	마장동	3,238	793	11,683	7,677	4,006	-	-	-	-	298	1,009	1	77	2	21	47	303	1,687	5,198	530	947	226	620	26	87	11	146	80	250	38	338	14	1,230	3	184	45	339	52	410	31	111	147	413
2016	성동구	사근동	1,088	374	11,474	5,682	5,792	-	-	-	-	43	171	-	-	2	4	8	24	174	539	66	102	459	1,942	23	102	7	39	44	102	42	544	22	55	2	59	44	5,363	13	2,001	62	167	77	260
2016	성동구	행당1동	1,451	574	8,783	4,380	4,403	-	-	-	-	88	298	2	174	-	-	24	311	444	1,565	102	211	301	1,410	29	270	12	134	67	253	31	200	17	74	7	2,140	67	364	70	559	42	304	148	516
2016	성동구	행당2동	582	257	1,927	787	1,140	-	-	-	-	12	27	-	-	-	-	22	55	123	301	102	122	62	205	1	1	5	43	40	169	7	15	4	7	2	54	75	519	42	220	11	47	74	142
2016	성동구	응봉동	375	128	1,037	500	537	-	-	-	-	12	21	-	-	1	2	19	55	60	100	103	122	39	91	2	3	2	8	23	132	2	4	-	-	2	45	38	250	18	114	9	21	45	69
2016	성동구	금호1가동	535	190	1,685	766	919	-	-	-	-	42	161	-	-	-	-	15	49	86	217	106	147	66	158	4	5	4	30	34	110	7	93	5	29	2	50	46	242	31	207	15	52	72	135
2016	성동구	금호4가동	617	259	1,786	830	956	-	-	-	-	43	137	-	-	1	2	10	85	139	345	71	91	110	230	3	4	5	56	45	130	14	34	3	4	2	19	34	218	41	236	21	46	75	149
2016	성동구	성수1가1동	1,546	385	7,815	4,714	3,101	-	-	-	-	493	2,326	1	114	-	-	32	150	321	1,462	149	224	122	364	62	481	6	75	79	245	79	577	12	165	1	18	51	468	26	171	23	720	89	255
2016	성동구	성수1가2동	2,198	547	17,103	10,727	6,376	-	-	-	-	474	2,906	1	5	6	61	86	908	468	3,381	180	1,339	295	845	133	1,958	12	348	100	666	140	1,225	32	2,024	4	33	61	407	30	215	40	73	136	709
2016	성동구	성수2가1동	2,626	705	18,337	11,615	6,722	-	-	-	-	723	4,506	-	-	-	-	55	526	628	4,644	198	545	352	855	108	2,009	7	321	88	267	131	1,341	31	1,201	5	807	36	458	40	204	54	113	170	540
2016	성동구	성수2가3동	5,056	1,058	45,871	29,366	16,505	-	-	-	-	1,503	12,294	-	-	4	34	160	2,076	1,168	8,530	394	1,680	441	1,421	253	3,170	46	736	207	2,112	390	4,786	82	5,481	2	62	37	448	44	404	80	195	245	2,442
2016	성동구	송정동	695	188	2,453	1,388	1,065	-	-	-	-	123	584	-	-	2	4	33	137	148	366	118	127	78	153	1	3	2	5	23	41	56	292	3	10	3	294	15	68	11	158	11	16	68	195
2016	성동구	용답동	2,055	548	15,156	9,461	5,695	-	-	-	-	199	1,291	2	281	9	240	45	337	734	2,693	141	2,040	249	695	39	165	93	666	94	250	58	571	28	4,351	2	51	38	218	43	424	44	114	237	769
2016	성동구	왕십리도선동	1,906	715	11,693	5,398	6,295	-	-	-	-	268	1,119	1	3	1	20	42	671	434	1,454	129	228	380	1,063	22	161	44	1,202	157	914	54	225	25	2,274	3	91	72	618	82	1,121	45	121	147	408
2016	성동구	금호2.3가동	1,008	444	2,758	1,223	1,535	-	-	-	-	98	284	-	-	-	-	14	149	198	402	144	196	202	437	4	9	8	48	65	175	10	46	4	22	2	51	42	153	56	470	24	81	137	235
2016	성동구	옥수동	825	380	3,046	1,356	1,690	-	-	-	-	39	207	-	-	-	-	25	92	158	506	73	85	119	399	15	54	5	37	86	320	24	64	5	130	2	51	74	518	45	247	27	87	128	249
2016	광진구	소계	24,895	8,894	126,937	71,400	55,537	-	-	-	-	1,881	7,994	3	88	13	129	794	12,979	6,215	19,606	2,534	6,290	4,706	16,607	415	4,136	202	4,059	1,274	3,930	798	5,045	373	9,457	38	3,078	1,136	13,848	872	9,646	971	3,691	2,670	6,354
2016	광진구	화양동	2,474	870	15,035	7,808	7,227	-	-	-	-	72	330	1	4	1	21	33	256	456	1,545	108	294	948	4,133	56	263	12	90	119	341	64	329	50	482	2	84	72	3,462	68	2,359	180	446	232	596
2016	광진구	군자동	1,609	563	10,040	5,374	4,666	-	-	-	-	142	505	-	-	-	-	44	221	355	1,418	142	599	349	1,124	37	290	10	167	86	242	43	278	26	1,679	2	31	61	2,466	61	515	70	156	181	349
2016	광진구	중곡1동	1,639	568	6,476	3,927	2,549	-	-	-	-	292	1,580	-	-	1	2	62	468	453	1,346	158	386	257	519	24	138	7	85	70	125	31	127	17	893	2	45	32	60	42	273	42	61	149	368
2016	광진구	중곡2동	1,660	614	6,711	3,403	3,308	-	-	-	-	197	819	-	-	1	20	72	737	372	1,232	175	273	213	533	18	160	15	174	84	171	53	222	33	746	3	52	76	331	70	666	54	105	224	470
2016	광진구	중곡3동	1,347	500	5,601	3,118	2,483	-	-	-	-	242	948	-	-	-	-	52	770	280	981	177	483	218	469	6	20	4	46	49	73	13	59	11	190	2	44	31	179	51	793	49	142	162	404
2016	광진구	중곡4동	1,545	543	4,810	2,661	2,149	-	-	-	-	204	772	-	-	1	22	43	193	350	883	292	517	214	473	3	18	6	88	54	142	10	31	11	58	3	72	64	621	55	340	52	127	183	453
2016	광진구	능동	758	255	5,945	3,066	2,879	-	-	-	-	36	160	-	-	-	-	17	118	199	1,039	60	125	138	581	17	160	19	243	48	98	36	257	12	237	4	433	40	1,435	24	342	46	505	62	212
2016	광진구	구의1동	1,900	692	6,556	3,668	2,888	-	-	-	-	89	326	-	-	2	4	72	668	399	950	133	290	389	958	57	264	20	158	115	240	165	641	38	456	3	180	64	426	51	396	87	158	216	441
2016	광진구	구의2동	1,251	423	5,199	2,854	2,345	-	-	-	-	94	467	1	83	-	-	35	329	252	1,024	234	519	211	540	14	86	14	311	57	112	22	250	11	74	1	17	71	468	55	536	41	118	138	265
2016	광진구	구의3동	2,636	902	19,517	13,393	6,124	-	-	-	-	46	278	-	-	2	17	58	6,499	1,138	3,090	144	759	364	1,431	55	1,180	23	233	127	636	89	942	40	1,921	1	18	180	830	79	579	72	310	218	794
2016	광진구	광장동	1,402	507	12,078	6,498	5,580	-	-	-	-	57	317	1	1	2	36	67	864	351	1,332	80	117	224	2,096	31	117	25	1,987	114	521	69	359	30	1,013	2	83	116	1,457	60	402	36	1,057	137	319
2016	광진구	자양1동	1,736	641	8,527	4,923	3,604	-	-	-	-	110	432	-	-	1	4	60	535	471	1,213	174	774	284	733	36	103	12	176	89	269	61	407	29	965	3	1,142	61	259	83	1,036	56	94	206	385
2016	광진구	자양2동	1,524	482	7,659	4,376	3,283	-	-	-	-	91	394	-	-	2	3	100	505	284	784	249	529	202	513	32	1,114	9	96	82	264	66	722	20	288	3	720	93	837	56	355	52	106	183	429
2016	광진구	자양3동	1,356	553	6,395	2,911	3,484	-	-	-	-	45	150	-	-	-	-	32	134	311	1,473	206	298	241	1,219	11	157	14	147	98	480	31	148	14	379	3	84	125	706	51	490	32	118	142	412
2016	광진구	자양4동	2,058	781	6,388	3,420	2,968	-	-	-	-	164	516	-	-	-	-	47	682	544	1,296	202	327	454	1,285	18	66	12	58	82	216	45	273	31	76	4	73	50	311	66	564	102	188	237	457
2016	동대문구	소계	32,762	10,750	144,172	77,453	66,719	-	-	1	3	3,517	13,465	1	3	17	140	766	6,567	11,458	32,341	3,644	7,147	5,016	14,280	281	2,280	303	5,099	1,375	4,709	623	7,384	364	9,157	53	4,172	959	15,544	956	13,364	736	2,376	2,692	6,141
2016	동대문구	회기동	988	401	9,709	4,512	5,197	-	-	-	-	24	57	-	-	-	-	9	32	191	591	45	49	434	1,400	15	460	9	71	25	67	18	48	12	65	2	41	56	3,723	22	2,766	46	91	80	248
2016	동대문구	휘경1동	1,027	365	4,606	2,273	2,333	-	-	-	-	67	213	-	-	1	2	25	150	254	1,183	89	128	232	705	13	40	4	30	62	198	17	90	21	790	1	19	40	348	41	269	40	139	120	302
2016	동대문구	휘경2동	1,197	276	4,977	2,515	2,462	-	-	-	-	38	274	-	-	1	3	25	115	142	482	594	622	121	252	8	14	4	22	51	125	10	29	10	206	7	220	51	1,087	39	1,327	20	57	76	142
2016	동대문구	청량리동	1,683	611	8,132	4,608	3,524	-	-	-	-	90	246	-	-	2	35	37	186	446	1,040	166	186	338	850	17	144	22	268	75	183	81	1,541	26	438	4	679	47	741	82	978	63	209	187	408
2016	동대문구	용신동	5,820	1,763	32,819	18,189	14,630	-	-	-	-	1,020	3,707	1	3	4	42	153	1,639	2,314	7,093	242	639	748	1,943	88	604	112	2,491	254	886	158	3,595	92	3,948	9	2,143	79	876	96	1,743	80	549	370	918
2016	동대문구	제기동	4,739	1,654	11,977	6,586	5,391	-	-	-	-	383	964	-	-	1	2	57	234	2,876	5,868	171	357	534	1,073	23	110	22	308	126	327	40	449	24	199	4	158	54	392	141	795	33	73	250	668
2016	동대문구	전농1동	2,178	821	8,303	4,270	4,033	-	-	-	-	146	460	-	-	1	1	65	285	759	2,212	242	1,075	413	1,538	11	151	11	77	79	136	29	114	18	64	6	139	64	323	53	1,053	60	123	221	552
2016	동대문구	전농2동	875	327	4,824	2,431	2,393	-	-	-	-	46	165	-	-	-	-	16	142	177	478	156	156	127	424	8	17	5	46	33	141	25	172	9	35	2	165	86	2,324	46	253	30	98	109	208
2016	동대문구	답십리1동	2,242	625	10,402	5,689	4,713	-	-	1	3	144	602	-	-	-	-	55	1,113	722	2,030	438	716	241	704	15	35	34	516	141	516	59	422	43	1,629	3	68	64	447	72	1,047	48	145	162	409
2016	동대문구	답십리2동	2,055	551	6,059	3,668	2,391	-	-	-	-	190	739	-	-	-	-	49	194	854	2,332	337	405	171	449	7	20	6	51	74	415	16	60	11	31	2	32	53	268	63	432	42	154	180	477
2016	동대문구	장안1동	4,539	1,337	21,790	12,178	9,612	-	-	-	-	816	3,660	-	-	3	6	139	1,788	1,454	5,151	418	1,271	549	1,628	49	558	53	1,036	207	1,170	117	729	51	1,577	7	360	82	723	103	1,049	86	290	405	794
2016	동대문구	장안2동	3,204	1,184	11,468	5,497	5,971	-	-	-	-	472	2,115	-	-	2	16	70	222	856	2,834	401	752	541	1,849	13	69	11	82	130	284	34	96	17	119	2	65	172	1,031	105	1,086	109	268	269	580
2016	동대문구	이문1동	1,486	577	6,849	3,702	3,147	-	-	-	-	45	131	-	-	1	2	48	269	296	784	148	183	450	1,246	10	44	7	81	71	131	15	33	27	51	2	62	59	3,064	57	312	67	155	183	301
2016	동대문구	이문2동	729	258	2,257	1,335	922	-	-	-	-	36	132	-	-	1	31	18	198	117	263	197	608	117	219	4	14	3	20	47	130	4	6	3	5	2	21	52	197	36	254	12	25	80	134
2016	중랑구	소계	27,915	9,280	101,190	52,762	48,428	-	-	1	3	3,491	15,481	4	113	21	217	926	5,332	5,504	15,924	6,368	13,297	4,156	10,697	143	1,191	138	1,697	1,092	3,187	322	1,627	250	2,640	44	3,362	911	7,857	927	10,354	861	2,371	2,756	5,840
2016	중랑구	면목2동	2,053	656	6,620	3,562	3,058	-	-	-	-	453	2,049	-	-	1	3	96	483	411	962	354	705	248	534	15	72	3	58	74	150	25	142	11	56	2	76	57	286	49	556	45	90	209	398
2016	중랑구	면목4동	1,102	394	3,702	1,972	1,730	-	-	-	-	169	807	-	-	2	4	50	241	162	403	243	741	139	289	3	7	3	6	58	134	18	70	7	19	4	67	59	352	34	277	24	100	127	185
2016	중랑구	면목5동	873	268	2,976	1,759	1,217	-	-	-	-	229	886	-	-	3	24	37	109	195	586	162	626	93	187	1	2	1	11	26	44	6	12	8	76	2	64	6	38	12	132	15	30	77	149
2016	중랑구	면목7동	1,512	552	4,175	1,975	2,200	-	-	-	-	221	933	-	-	1	8	50	140	350	744	243	399	221	500	2	4	9	140	68	166	14	58	7	20	2	19	34	175	57	387	51	123	182	359
2016	중랑구	상봉1동	1,124	382	6,360	3,530	2,830	-	-	-	-	77	587	-	-	-	-	34	421	285	983	274	1,483	130	679	8	196	10	283	50	247	8	24	13	130	1	18	48	631	49	365	25	51	112	262
2016	중랑구	상봉2동	2,131	787	9,451	5,020	4,431	-	-	-	-	240	1,027	-	-	1	3	72	390	462	2,380	157	247	535	1,607	25	256	19	289	88	226	41	484	34	708	2	15	40	418	51	456	167	501	197	444
2016	중랑구	중화1동	1,061	351	3,715	1,586	2,129	-	-	-	-	122	623	1	25	1	5	42	148	188	607	252	287	97	244	7	161	3	31	49	114	20	76	6	23	2	17	74	681	48	421	18	28	131	224
